assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,2,67,None,None,1,116643,0,0,0,0,75.9,0,3,4.0,4.0,3,Fabio Henrique,3.0,3,0,16.2,197,False,76.4,286,,None,55,0,0,0,116643.jpg,3.0,0,0,Tavares,1.5,False,None,a,10,14,10.0,12,44920,9480,36755,6639,0.5,2.2,Fabinho,1
0,0,45,None,None,1,56979,0,0,0,0,33.0,0,3,3.0,3.0,3,Jordan,2.0,2,0,13.2,198,False,34.0,251,,None,55,0,0,0,56979.jpg,2.0,0,0,Henderson,0.9,False,None,a,10,14,65.0,8,21721,2584,26632,3419,0.4,1.5,Henderson,0
0,0,46,None,None,2,41733,0,0,0,0,29.1,0,3,3.5,3.5,3,Georginio,2.5,2,0,8.8,199,False,32.4,338,,None,55,0,0,0,41733.jpg,2.5,0,0,Wijnaldum,2.2,False,None,a,10,14,27.0,10,38410,5236,72577,8859,0.5,1.8,Wijnaldum,0
1,0,26,100,100,1,15157,0,0,0,0,25.8,0,3,3.0,3.0,0,James,2.0,1,0,6.9,200,False,25.2,98,,2019-08-04T16:30:15.474162Z,55,0,0,0,15157.jpg,2.7,0,0,Milner,0.8,False,None,a,10,14,17.0,8,15936,854,26777,5437,0.4,1.5,Milner,0
0,0,0,0,0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,201,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,None,u,10,14,0.0,0,180,24,234,33,0.0,0.0,Camacho,0
0,0,0,None,None,0,195473,0,0,0,0,0.0,0,4,1.0,1.0,0,Rhian,0.0,0,0,0.0,464,False,0.0,0,,None,45,0,0,0,195473.jpg,0.0,0,0,Brewster,0.5,False,None,a,10,14,0.0,0,16207,1043,22220,2954,0.0,0.0,Brewster,0
0,0,54,100,100,1,60706,1,-1,1,-1,0.0,0,1,4.0,4.0,6,Adrián,3.0,3,0,5.3,526,False,52.8,321,,2019-08-16T11:00:10.760553Z,46,0,0,0,60706.jpg,3.0,0,9,San Miguel del Castillo,5.7,False,None,a,10,14,0.0,12,388639,53488,93069,11167,0.7,2.6,Adrián,0
0,0,0,None,None,0,11948,0,0,0,0,0.0,0,1,1.0,1.0,0,Andy,0.0,0,0,0.0,530,False,0.0,0,,None,45,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,None,a,10,14,0.0,0,1791,52,1716,133,0.0,0.0,Lonergan,0
0,0,0,None,None,0,200720,0,0,0,0,0.0,0,1,1.0,1.0,0,Caoimhin,0.0,0,0,0.0,531,False,0.0,0,,None,45,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,None,a,10,14,0.0,0,483,26,465,76,0.0,0.0,Kelleher,0
0,0,56,0,100,1,146941,0,0,0,0,27.4,0,2,0.9,3.7,0,Aymeric,2.2,3,0,10.9,202,False,63.0,306,Knee injury - Unknown return date,2019-08-31T15:00:12.277175Z,65,0,0,0,146941.jpg,2.2,0,0,Laporte,5.9,False,None,i,11,43,19.0,9,116187,1615,290909,154774,0.3,1.4,Laporte,1
1,0,82,None,None,2,58621,0,0,0,0,61.9,0,2,5.5,5.5,6,Kyle,4.0,3,0,15.3,203,False,56.8,359,,None,60,0,0,0,58621.jpg,4.0,0,0,Walker,19.5,False,None,a,11,43,34.0,16,311222,54424,302796,47228,0.7,2.7,Walker,2
0,0,0,0,0,0,102826,0,0,-1,1,0.0,0,2,0.0,0.0,0,Benjamin,0.0,0,0,0.0,204,False,0.0,0,Knee injury - Unknown return date,2019-07-19T08:30:13.863724Z,59,0,0,0,102826.jpg,0.0,0,0,Mendy,0.2,False,None,i,11,43,0.0,0,863,158,11718,939,0.0,0.0,Mendy,0
0,0,83,None,None,2,206325,1,-1,1,-1,115.3,0,2,5.3,5.3,6,Oleksandr,3.8,3,0,20.1,206,False,69.2,360,,None,56,0,0,0,206325.jpg,3.8,0,0,Zinchenko,13.5,False,None,a,11,43,16.0,15,404381,93226,217288,32210,0.7,2.7,Zinchenko,0
0,0,33,75,50,1,97299,0,0,-1,1,0.8,0,2,2.2,1.5,0,John,1.5,0,0,2.0,207,False,18.8,90,Thigh injury - 75% chance of playing,2019-08-17T19:00:12.431951Z,54,0,0,0,97299.jpg,6.0,0,0,Stones,1.6,False,None,d,11,43,0.0,6,23926,1300,152442,9929,0.3,1.1,Stones,0
0,0,44,None,None,1,57410,0,0,-1,1,14.4,0,2,3.5,3.5,6,Nicolás,2.0,3,0,16.6,208,False,55.4,270,,None,54,0,0,0,57410.jpg,2.7,0,0,Otamendi,1.5,False,None,a,11,43,97.0,8,43979,19477,45078,4792,0.4,1.5,Otamendi,1
0,0,0,0,0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,209,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.1,False,None,u,11,43,0.0,0,201,56,4683,257,0.0,0.0,Danilo,0
1,6,176,None,None,1,37572,1,-1,1,-1,68.9,2,4,11.5,11.5,16,Sergio,10.0,3,6,49.1,210,True,227.8,266,,None,121,0,0,0,37572.jpg,10.0,0,0,Agüero,24.4,False,None,a,11,43,194.0,40,612918,222478,279369,13914,0.8,3.3,Agüero,0
0,0,34,75,50,1,205651,0,0,0,0,5.6,0,4,2.5,1.6,0,Gabriel Fernando,1.8,0,1,12.7,211,False,33.4,92,Hamstring injury - 75% chance of playing,2019-08-25T15:30:15.252763Z,95,0,0,0,205651.jpg,3.5,0,0,de Jesus,1.6,False,None,d,11,43,90.0,7,49537,266,136146,15272,0.2,0.7,Jesus,0
0,0,81,None,None,2,121160,0,0,1,-1,0.0,0,1,5.7,5.7,6,Ederson,4.2,3,0,9.1,212,False,90.6,360,,None,61,0,0,0,121160.jpg,4.2,0,10,Santana de Moraes,22.8,False,None,a,11,43,0.0,17,501679,47066,268898,41186,0.7,2.8,Ederson,1
0,0,0,100,100,0,33148,0,0,-1,1,0.0,0,1,1.5,1.5,0,Claudio,0.0,0,0,0.0,213,False,0.0,0,,2019-06-25T11:30:07.160148Z,49,0,0,0,33148.jpg,0.0,0,0,Bravo,0.3,False,None,a,11,43,0.0,0,2224,210,10899,1160,0.0,0.0,Bravo,0
0,4,117,None,None,2,103955,0,0,3,-3,70.6,1,3,10.7,10.7,3,Raheem,9.2,3,5,53.8,214,True,196.2,360,,None,123,0,0,0,103955.jpg,9.2,0,0,Sterling,46.4,False,None,a,11,43,271.0,37,1001165,41271,169747,87612,0.7,3.0,Sterling,2
5,6,144,None,None,2,61366,1,-1,3,-3,234.1,2,3,10.5,10.5,13,Kevin,9.0,3,1,51.7,215,True,174.0,326,,None,98,0,0,0,61366.jpg,9.0,0,0,De Bruyne,32.7,False,None,a,11,43,108.0,36,1195088,230231,225565,16365,0.9,3.7,De Bruyne,0
0,0,0,0,0,0,182156,-1,1,-2,2,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,216,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,93,0,0,0,182156.jpg,0.0,0,0,Sané,0.3,False,None,i,11,43,0.0,0,547,69,29374,1195,0.0,0.0,Sané,0
3,2,69,None,None,2,103025,0,0,0,0,132.1,1,3,6.3,6.3,3,Riyad,4.8,0,0,30.6,217,False,82.6,201,,None,85,0,0,0,103025.jpg,4.8,0,0,Mahrez,3.1,False,None,a,11,43,91.0,19,195072,5751,181143,24482,0.6,2.2,Mahrez,0
0,0,41,None,None,0,165809,-1,1,-2,2,44.3,0,3,4.0,4.0,6,Bernardo Mota,2.5,3,1,25.5,218,False,48.8,169,,None,78,0,0,0,165809.jpg,3.3,0,0,Veiga de Carvalho e Silva,12.8,False,None,a,11,43,162.0,10,108781,15017,895037,62319,0.3,1.3,Bernardo Silva,0
4,3,86,None,None,2,20664,1,-1,0,0,104.7,1,3,7.5,7.5,10,David,6.0,1,0,27.9,219,False,97.4,258,,None,75,0,0,0,20664.jpg,6.0,0,0,Silva,7.1,False,None,a,11,43,76.0,24,294019,129471,156788,18433,0.8,3.2,David Silva,0
0,0,3,None,None,0,209244,-1,1,-2,2,0.4,0,3,1.7,1.7,0,Phil,0.2,0,0,0.1,220,False,1.0,10,,None,53,0,0,0,209244.jpg,1.0,0,0,Foden,0.4,False,None,a,11,43,0.0,1,4271,309,23053,2715,0.0,0.2,Foden,0
0,0,12,None,None,0,27789,0,0,-2,2,0.8,0,3,1.7,1.7,1,Fernando,0.2,0,0,1.8,221,False,16.8,53,,None,53,0,0,0,27789.jpg,1.0,0,0,Luiz Rosa,0.7,False,None,a,11,43,0.0,1,7820,1276,42739,3341,0.0,0.2,Fernandinho,0
0,0,36,None,None,0,59859,0,0,-1,1,59.8,0,3,2.7,2.7,1,Ilkay,1.2,3,0,11.2,222,False,31.6,179,,None,54,0,0,0,59859.jpg,1.2,0,0,Gündogan,1.9,False,None,a,11,43,21.0,5,20920,2238,91800,11457,0.2,0.9,Gündogan,0
0,0,0,None,None,0,145235,0,0,-2,2,0.0,0,2,1.5,1.5,0,José Ángel,0.0,0,0,0.0,440,False,0.0,0,,None,48,0,0,0,145235.jpg,0.0,0,0,Esmorís Tasende,0.2,False,None,a,11,43,0.0,0,1744,326,8919,890,0.0,0.0,Angeliño,0
0,0,57,None,None,2,220566,0,0,0,0,48.0,0,3,3.7,3.7,3,Rodrigo,2.2,2,0,13.9,443,False,62.0,289,,None,55,0,0,0,220566.jpg,2.2,0,0,Hernandez,1.4,False,None,a,11,43,29.0,9,50402,3451,65706,8376,0.4,1.6,Rodrigo,0
0,0,2,100,100,0,121145,-1,1,-1,1,0.0,0,2,1.7,1.7,0,João Pedro Cavaco,0.2,0,0,0.0,518,False,0.2,1,,2019-08-09T13:00:15.096874Z,54,0,0,0,121145.jpg,1.0,0,0,Cancelo,1.0,False,None,a,11,43,0.0,1,25618,2126,60163,9195,0.0,0.2,Cancelo,0
0,2,75,75,None,1,214590,-1,1,0,0,61.4,0,2,3.3,3.3,2,Aaron,2.8,4,0,17.8,122,False,97.2,360,Back injury - 75% chance of playing,2019-09-03T16:00:16.746953Z,55,0,0,0,214590.jpg,2.8,0,0,Wan-Bissaka,31.3,False,None,d,12,1,19.0,11,415008,18743,550582,182346,0.5,2.0,Wan-Bissaka,2
0,0,79,None,None,1,95658,0,0,0,0,41.3,0,2,3.0,3.0,1,Harry,2.5,4,0,16.5,160,False,92.0,360,,None,55,0,0,0,95658.jpg,2.5,0,0,Maguire,17.3,False,None,a,12,1,31.0,10,236064,15303,296999,91232,0.5,1.8,Maguire,1
0,0,0,0,0,0,55909,0,0,-1,1,0.0,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,223,False,0.0,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,54,0,0,0,55909.jpg,0.0,0,0,Smalling,0.2,False,None,n,12,1,0.0,0,1364,28,11987,3249,0.0,0.0,Smalling,0
0,0,22,None,None,0,18892,0,0,-1,1,96.7,0,2,1.0,1.0,1,Ashley,0.5,2,0,12.8,224,False,21.2,146,,None,54,0,0,0,18892.jpg,1.0,0,0,Young,0.4,False,None,a,12,1,10.0,2,5369,1039,13470,1510,0.1,0.4,Young,1
0,0,68,None,None,1,184667,0,0,0,0,15.1,0,2,3.0,3.0,2,Victor,2.5,4,0,8.3,225,False,67.8,360,,None,55,0,0,0,184667.jpg,2.5,0,0,Lindelöf,1.2,False,None,a,12,1,0.0,10,9638,1369,24955,4549,0.5,1.8,Lindelöf,1
0,0,50,0,0,1,106760,-1,1,-1,1,58.4,0,2,0.0,0.0,0,Luke,2.2,2,0,10.2,226,False,34.0,213,Hamstring injury - Expected back 22 Sep,2019-08-24T16:30:09.441165Z,54,0,0,0,106760.jpg,3.0,0,0,Shaw,1.1,False,None,i,12,1,10.0,9,27442,70,88102,14432,0.4,1.7,Shaw,0
0,0,0,None,None,0,58893,0,0,-1,1,0.0,0,2,0.5,0.5,0,Marcos,0.0,0,0,0.0,227,False,0.0,0,,None,49,0,0,0,58893.jpg,0.0,0,0,Rojo,0.1,False,None,a,12,1,0.0,0,1059,188,4853,603,0.0,0.0,Rojo,0
0,0,0,0,0,0,197365,0,0,-1,1,0.0,0,2,0.0,0.0,0,Eric,0.0,0,0,0.0,228,False,0.0,0,Knee injury - Expected back 26 Dec,2019-07-26T12:00:09.210610Z,49,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,None,i,12,1,0.0,0,213,33,1589,154,0.0,0.0,Bailly,0
0,0,0,50,0,0,216051,0,0,-1,1,0.0,0,2,0.2,0.0,0,José Diogo,0.0,0,0,0.0,229,False,0.0,0,Muscle injury - 50% chance of playing,2019-08-23T09:00:16.362351Z,49,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.1,False,None,d,12,1,0.0,0,806,33,7669,673,0.0,0.0,Dalot,0
0,0,0,0,None,0,40002,0,0,-1,1,0.0,0,2,0.5,0.5,0,Matteo,0.0,0,0,0.0,230,False,0.0,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.1,False,None,u,12,1,0.0,0,378,45,2954,628,0.0,0.0,Darmian,0
0,0,0,None,None,0,76359,0,0,-1,1,0.0,0,2,0.5,0.5,0,Phil,0.0,0,0,0.0,231,False,0.0,0,,None,49,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,None,a,12,1,0.0,0,1529,343,6254,812,0.0,0.0,Jones,0
0,0,0,0,0,0,66749,0,0,0,0,0.0,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,232,False,0.0,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.4,False,None,u,12,1,0.0,0,552,79,26088,1009,0.0,0.0,Lukaku,0
1,4,73,None,None,1,176297,-1,1,0,0,70.2,1,4,5.7,5.7,2,Marcus,5.2,4,2,38.7,233,False,101.8,353,,None,85,0,1,0,176297.jpg,5.2,0,0,Rashford,21.4,False,None,a,12,1,214.0,21,762890,11081,630754,222588,0.6,2.4,Rashford,0
0,0,13,None,None,0,220688,0,0,0,0,4.0,0,4,1.5,1.5,1,Mason,1.0,1,0,3.7,234,False,6.4,47,,None,45,0,0,0,220688.jpg,1.0,0,0,Greenwood,14.8,False,None,a,12,1,27.0,4,338702,50158,415398,64058,0.2,0.9,Greenwood,0
0,2,64,None,None,1,51940,0,0,1,-1,0.0,1,1,4.3,4.3,2,David,3.8,4,0,7.6,235,False,76.4,360,,None,56,0,0,0,51940.jpg,3.8,0,10,de Gea,18.7,False,None,a,12,1,0.0,15,569928,9997,284544,83126,0.7,2.7,de Gea,0
0,0,0,None,None,0,42899,0,0,-1,1,0.0,0,1,0.5,0.5,0,Sergio,0.0,0,0,0.0,236,False,0.0,0,,None,49,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,None,a,12,1,0.0,0,498,65,4468,450,0.0,0.0,Romero,0
0,0,0,None,None,0,6744,0,0,-1,1,0.0,0,1,0.5,0.5,0,Lee,0.0,0,0,0.0,237,False,0.0,0,,None,49,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,None,a,12,1,0.0,0,186,22,2507,217,0.0,0.0,Grant,0
2,0,56,75,100,1,74208,-1,1,0,0,140.2,0,3,3.7,3.7,2,Paul,3.2,4,0,28.3,238,False,84.4,360,Ankle injury - 75% chance of playing,2019-09-02T15:30:13.315418Z,85,0,1,0,74208.jpg,3.2,0,0,Pogba,7.4,False,None,d,12,1,58.0,13,262596,4198,339277,90624,0.4,1.5,Pogba,0
1,0,49,50,0,1,148225,0,0,2,-2,34.7,0,3,2.6,0.0,0,Anthony,4.8,3,2,26.5,239,False,93.6,270,Thigh injury - 50% chance of playing,2019-08-24T18:00:17.601995Z,77,0,0,0,148225.jpg,6.3,0,0,Martial,8.6,False,None,d,12,1,136.0,19,885631,7201,776422,137538,0.6,2.5,Martial,1
0,0,0,0,0,0,37265,0,0,-1,1,0.0,0,3,0.0,0.0,0,Alexis,0.0,0,0,0.0,240,False,0.0,0,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-09T10:00:14.686303Z,69,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.5,False,None,n,12,1,0.0,0,737,57,35842,2805,0.0,0.0,Sánchez,0
0,0,15,None,None,1,109322,-1,1,-1,1,43.4,0,3,2.0,2.0,1,Jesse,1.5,2,0,7.3,241,False,12.8,242,,None,64,0,0,0,109322.jpg,1.5,0,0,Lingard,1.3,False,None,a,12,1,17.0,6,38625,2009,61452,11321,0.2,0.9,Lingard,1
0,0,19,None,None,0,43670,0,0,-1,1,36.4,0,3,1.7,1.7,2,Juan,1.2,2,0,5.5,242,False,10.6,85,,None,64,0,0,0,43670.jpg,1.2,0,0,Mata,0.4,False,None,a,12,1,8.0,5,4610,936,16560,1639,0.2,0.8,Mata,0
0,1,63,None,None,0,200617,1,-1,1,-1,44.2,0,3,5.7,5.7,8,Daniel,5.2,4,3,33.9,243,False,124.0,284,,None,61,0,0,0,200617.jpg,5.2,0,0,James,9.8,False,None,a,12,1,171.0,21,527225,326847,98786,21104,0.9,3.4,James,2
0,0,0,None,None,0,101582,-1,1,-2,2,0.0,0,3,0.5,0.5,0,Frederico,0.0,0,0,0.0,244,False,0.0,0,,None,53,0,0,0,101582.jpg,0.0,0,0,Rodrigues de Paula Santos,0.1,False,None,a,12,1,0.0,0,1394,211,6457,775,0.0,0.0,Fred,0
0,0,0,None,None,0,209041,0,0,-1,1,0.0,0,3,0.5,0.5,0,Angel,0.0,0,0,0.0,245,False,0.0,0,,None,49,0,0,0,209041.jpg,0.0,0,0,Gomes,0.1,False,None,a,12,1,0.0,0,2251,568,5053,743,0.0,0.0,Gomes,0
1,0,29,None,None,1,156689,0,0,0,0,23.6,0,3,2.7,2.7,2,Andreas,2.2,1,0,7.9,246,False,28.4,141,,None,50,0,0,0,156689.jpg,3.0,0,0,Pereira,0.6,False,None,a,12,1,27.0,9,68355,1088,54293,5148,0.4,1.8,Pereira,0
0,0,5,None,None,0,62398,-1,1,-2,2,2.8,0,3,0.7,0.7,1,Nemanja,0.2,0,0,2.6,247,False,2.0,22,,None,48,0,0,0,62398.jpg,1.0,0,0,Matic,0.4,False,None,a,12,1,21.0,1,5800,1059,23332,2022,0.0,0.2,Matic,0
1,3,57,None,None,1,195851,0,0,0,0,51.9,0,3,4.3,4.3,8,Scott,3.8,3,0,17.9,248,False,69.2,345,,None,50,0,0,0,195851.jpg,3.8,0,0,McTominay,1.0,False,None,a,12,1,58.0,15,40566,18401,27089,5178,0.8,3.0,McTominay,0
0,0,0,None,None,0,222677,0,0,-1,1,0.0,0,3,0.5,0.5,0,Tahith,0.0,0,0,0.0,249,False,0.0,0,,None,44,0,0,0,222677.jpg,0.0,0,0,Chong,0.6,False,None,a,12,1,0.0,0,29151,6192,16888,3715,0.0,0.0,Chong,0
0,0,0,None,None,0,232928,0,0,-1,1,0.0,0,3,0.5,0.5,0,James,0.0,0,0,0.0,250,False,0.0,0,,None,44,0,0,0,232928.jpg,0.0,0,0,Garner,0.2,False,None,a,12,1,0.0,0,11233,3892,6620,1960,0.0,0.0,Garner,0
0,0,0,None,None,0,180804,0,0,-1,1,0.0,0,2,0.5,0.5,0,Axel,0.0,0,0,0.0,481,False,0.0,0,,None,44,0,0,0,180804.jpg,0.0,0,0,Tuanzebe,0.1,False,None,a,12,1,0.0,0,1271,324,3733,513,0.0,0.0,Tuanzebe,0
0,0,49,0,0,1,56983,-1,1,-1,1,98.0,0,2,0.0,0.0,0,Matt,2.0,4,0,15.8,251,False,48.6,270,Ankle injury - Expected back 02 Nov,2019-08-28T21:30:17.608501Z,54,0,0,0,56983.jpg,2.7,0,0,Ritchie,0.3,False,None,i,13,4,12.0,8,7357,44,22284,5185,0.4,1.5,Ritchie,1
0,2,74,75,None,1,119471,0,0,0,0,4.0,0,2,2.8,4.8,8,Fabian,4.8,5,1,17.7,252,False,124.8,354,Illness - 75% chance of playing,2019-08-31T18:00:16.706560Z,50,0,0,0,119471.jpg,4.8,0,0,Schär,1.8,False,None,d,13,4,49.0,19,35678,12929,38267,8744,1.0,3.8,Schär,0
0,0,0,0,0,0,151119,0,0,0,0,0.0,0,2,0.0,0.0,0,DeAndre,0.0,0,0,0.0,253,False,0.0,0,Groin Injury - Unknown return date,2019-06-25T11:30:07.199276Z,45,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.0,False,None,i,13,4,0.0,0,201,25,1435,177,0.0,0.0,Yedlin,0
0,0,8,None,None,0,57145,-1,1,-1,1,0.0,0,2,-0.5,0.5,1,Federico,0.5,0,0,0.9,254,False,9.2,13,,None,44,0,0,0,57145.jpg,1.0,0,0,Fernández,0.2,False,None,a,13,4,0.0,2,993,294,3614,431,0.1,0.5,Fernández,0
0,1,63,None,None,1,106618,0,0,0,0,3.8,0,2,1.5,2.5,1,Paul,2.5,5,0,13.0,255,False,85.4,360,,None,45,0,0,0,106618.jpg,2.5,0,0,Dummett,0.3,False,None,a,13,4,42.0,10,11574,813,6944,1432,0.6,2.2,Dummett,2
0,0,17,None,None,0,109528,0,0,0,0,11.4,0,2,-0.2,0.8,1,Javier,0.8,1,0,2.9,256,False,12.6,102,,None,45,0,0,0,109528.jpg,1.5,0,0,Manquillo,0.1,False,None,a,13,4,4.0,3,1447,83,3788,397,0.2,0.7,Manquillo,0
0,0,0,0,0,0,77359,0,0,0,0,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,257,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:07.214396Z,45,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,i,13,4,0.0,0,56,7,126,14,0.0,0.0,Lejeune,0
0,0,61,100,100,1,101148,0,0,0,0,11.9,0,2,1.8,2.8,2,Jamaal,2.8,5,0,11.2,258,False,73.6,351,,2019-08-25T18:00:16.679021Z,45,0,0,0,101148.jpg,2.8,0,0,Lascelles,5.6,False,None,a,13,4,26.0,11,22676,4516,129633,12390,0.6,2.4,Lascelles,0
0,0,0,None,None,0,58845,0,0,-1,1,0.0,0,2,-1.0,0.0,0,Ciaran,0.0,0,0,0.0,259,False,0.0,0,,None,44,0,0,0,58845.jpg,0.0,0,0,Clark,0.2,False,None,a,13,4,0.0,0,777,178,3892,455,0.0,0.0,Clark,0
0,0,6,None,None,0,196118,0,0,-1,1,2.5,0,4,-0.2,0.8,1,Yoshinori,0.8,1,0,1.2,260,False,0.0,33,,None,54,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,None,a,13,4,12.0,3,3266,373,6383,787,0.1,0.6,Muto,0
0,0,0,0,0,0,61316,0,0,0,0,0.0,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,261,False,0.0,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.0,False,None,u,13,4,0.0,0,544,76,2495,247,0.0,0.0,Joselu,0
0,0,65,None,None,1,67089,0,0,0,0,0.0,0,1,2.2,3.2,3,Martin,3.2,5,0,7.8,262,False,77.8,360,,None,50,0,0,0,67089.jpg,3.2,0,11,Dubravka,1.0,False,None,a,13,4,0.0,13,13659,697,17946,2836,0.6,2.6,Dubravka,0
0,0,0,None,None,0,59735,0,0,0,0,0.0,0,1,-1.0,0.0,0,Karl,0.0,0,0,0.0,263,False,0.0,0,,None,45,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,None,a,13,4,0.0,0,630,91,2549,333,0.0,0.0,Darlow,0
0,0,0,0,0,0,155503,0,0,0,0,0.0,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,264,False,0.0,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,1.0,False,None,n,13,4,0.0,0,7394,1519,14943,1888,0.0,0.0,Woodman,0
0,0,17,100,75,1,179018,-1,1,-1,1,31.8,0,3,1.0,1.5,2,Miguel,2.0,5,0,14.3,266,False,24.8,360,,2019-08-28T18:30:16.472453Z,59,0,0,0,179018.jpg,2.0,0,0,Almirón,0.6,False,None,a,13,4,87.0,8,14328,569,31181,3254,0.3,1.4,Almirón,1
1,0,31,100,100,1,104953,0,0,-1,1,79.5,0,3,1.0,2.0,2,Christian,2.0,1,0,14.1,267,False,40.2,154,,2019-08-16T12:00:11.640631Z,54,0,0,0,104953.jpg,4.0,0,0,Atsu,0.1,False,None,a,13,4,21.0,8,3588,721,5880,525,0.4,1.5,Atsu,0
0,0,8,None,None,0,76542,0,0,-1,1,16.1,0,3,-0.5,0.5,0,Sung-yueng,0.5,2,0,2.5,268,False,8.4,73,,None,49,0,0,0,76542.jpg,2.0,0,0,Ki,0.1,False,None,a,13,4,0.0,2,550,61,2346,284,0.1,0.4,Ki Sung-yueng,0
0,1,35,100,100,0,50232,0,0,0,0,45.3,0,3,1.2,2.2,0,Jonjo,2.2,3,1,14.5,269,False,52.4,143,,2019-08-11T18:00:09.240565Z,50,0,0,0,50232.jpg,4.5,0,0,Shelvey,0.4,False,None,a,13,4,47.0,9,17949,605,14807,3222,0.4,1.8,Shelvey,0
1,0,41,100,100,1,180135,0,0,0,0,55.5,0,3,1.5,2.5,2,Sean,2.5,3,0,14.0,270,False,59.0,262,,2019-06-25T11:30:07.229329Z,50,0,0,0,180135.jpg,2.5,0,0,Longstaff,0.6,False,None,a,13,4,25.0,10,11809,1051,18228,2533,0.5,2.0,Longstaff,1
1,2,60,None,None,1,153127,0,0,0,0,41.4,0,3,2.2,3.2,6,Isaac,3.2,5,0,16.4,271,False,77.6,360,,None,45,0,0,0,153127.jpg,3.2,0,0,Hayden,5.8,False,None,a,13,4,45.0,13,68567,30714,140130,16925,0.7,2.9,Hayden,1
0,3,56,100,75,1,180974,0,0,-1,1,53.2,0,4,2.2,2.4,2,Joelinton Cássio,3.2,4,1,22.5,466,False,57.4,333,,2019-08-28T18:30:16.689545Z,59,0,0,0,180974.jpg,3.2,0,0,Apolinário de Lira,1.7,False,None,a,13,4,114.0,13,67608,7427,110431,9992,0.5,2.2,Joelinton,2
0,0,0,100,100,0,58771,0,0,-1,1,0.0,0,3,-1.0,0.0,0,Jack,0.0,0,0,0.0,482,False,0.0,0,,2019-08-05T09:00:18.473094Z,44,0,0,0,58771.jpg,0.0,0,0,Colback,0.2,False,None,a,13,4,0.0,0,11386,9924,3815,2348,0.0,0.0,Colback,0
0,0,0,0,0,0,114243,0,0,-1,1,0.0,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,483,False,0.0,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,49,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,None,n,13,4,0.0,0,85,6,972,67,0.0,0.0,Murphy,0
